,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
69,2021-08-24,7.48e-06,8.22e-06,7.36e-06,8.18e-06,10210127021520.0,7.48e-06,8.22e-06,7.36e-06,8.18e-06,10210127021520.0,0.0,1.0
70,2021-08-25,7.53e-06,7.71e-06,7.15e-06,7.48e-06,9937146332013.0,7.53e-06,7.71e-06,7.15e-06,7.48e-06,9937146332013.0,0.0,1.0
71,2021-08-26,6.97e-06,7.64e-06,6.87e-06,7.53e-06,9080727466825.0,6.97e-06,7.64e-06,6.87e-06,7.53e-06,9080727466825.0,0.0,1.0
72,2021-08-27,7.47e-06,7.57e-06,6.82e-06,6.98e-06,9711394504712.0,7.47e-06,7.57e-06,6.82e-06,6.98e-06,9711394504712.0,0.0,1.0
73,2021-08-28,7.22e-06,7.49e-06,7.19e-06,7.47e-06,5492453516688.0,7.22e-06,7.49e-06,7.19e-06,7.47e-06,5492453516688.0,0.0,1.0
74,2021-08-29,7.12e-06,7.39e-06,6.99e-06,7.23e-06,5564998269528.0,7.12e-06,7.39e-06,6.99e-06,7.23e-06,5564998269528.0,0.0,1.0
75,2021-08-3,6.67e-06,7.14e-06,6.47e-06,7.11e-06,6392824774909.0,6.67e-06,7.14e-06,6.47e-06,7.11e-06,6392824774909.0,0.0,1.0
76,2021-08-31,6.86e-06,7.1e-06,6.63e-06,6.67e-06,7855405768935.0,6.86e-06,7.1e-06,6.63e-06,6.67e-06,7855405768935.0,0.0,1.0
77,2021-09-01,7.19e-06,7.22e-06,6.66e-06,6.86e-06,7349409872860.0,7.19e-06,7.22e-06,6.66e-06,6.86e-06,7349409872860.0,0.0,1.0
78,2021-09-02,7.09e-06,7.37e-06,7.02e-06,7.19e-06,6926612110903.0,7.09e-06,7.37e-06,7.02e-06,7.19e-06,6926612110903.0,0.0,1.0
79,2021-09-03,7.06e-06,7.24e-06,6.9e-06,7.09e-06,6447963020358.0,7.06e-06,7.24e-06,6.9e-06,7.09e-06,6447963020358.0,0.0,1.0
80,2021-09-04,7.45e-06,7.68e-06,7.05e-06,7.07e-06,11413520895929.0,7.45e-06,7.68e-06,7.05e-06,7.07e-06,11413520895929.0,0.0,1.0
81,2021-09-05,7.53e-06,7.57e-06,7.25e-06,7.45e-06,7171629979758.0,7.53e-06,7.57e-06,7.25e-06,7.45e-06,7171629979758.0,0.0,1.0
82,2021-09-06,7.22e-06,7.64e-06,7.14e-06,7.53e-06,5553975830766.0,7.22e-06,7.64e-06,7.14e-06,7.53e-06,5553975830766.0,0.0,1.0
83,2021-09-07,6.05e-06,7.24e-06,5.12e-06,7.23e-06,8492219177792.0,6.05e-06,7.24e-06,5.12e-06,7.23e-06,8492219177792.0,0.0,1.0
84,2021-09-08,6.67e-06,8.07e-06,5.43e-06,6.05e-06,32485707345009.0,6.67e-06,8.07e-06,5.43e-06,6.05e-06,32485707345009.0,0.0,1.0
85,2021-09-09,1.0584e-05,1.32365e-05,6.4948e-06,6.9007e-06,30255926887554.0,1.0584e-05,1.32365e-05,6.4948e-06,6.9007e-06,30255926887554.0,0.0,1.0
86,2021-09-1,7.0047e-06,1.98729e-05,6.6377e-06,1.89423e-05,16020657679648.0,7.0047e-06,1.98729e-05,6.6377e-06,1.89423e-05,16020657679648.0,0.0,1.0
87,2021-09-11,6.77e-06,7.1293e-06,6.73e-06,7.0037e-06,9110546914366.0,6.77e-06,7.1293e-06,6.73e-06,7.0037e-06,9110546914366.0,0.0,1.0
88,2021-09-12,6.8922e-06,7.0206e-06,6.6489e-06,6.7711e-06,7923143600171.0,6.8922e-06,7.0206e-06,6.6489e-06,6.7711e-06,7923143600171.0,0.0,1.0
89,2021-09-13,6.498e-06,6.9921e-06,6.291e-06,6.892e-06,7850700562891.0,6.498e-06,6.9921e-06,6.291e-06,6.892e-06,7850700562891.0,0.0,1.0
