,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
142,2021-07-28,67.81,67.81,67.81,67.81,0,67.81,67.81,67.81,67.81,0,0.0,1.0
143,2021-07-29,68.1,68.1,68.1,68.1,0,68.1,68.1,68.1,68.1,0,0.0,1.0
144,2021-07-3,67.74,67.74,67.74,67.74,0,67.74,67.74,67.74,67.74,0,0.0,1.0
145,2021-08-02,67.61,67.61,67.61,67.61,0,67.61,67.61,67.61,67.61,0,0.0,1.0
146,2021-08-03,68.17,68.17,68.17,68.17,0,68.17,68.17,68.17,68.17,0,0.0,1.0
147,2021-08-04,67.85,67.85,67.85,67.85,0,67.85,67.85,67.85,67.85,0,0.0,1.0
148,2021-08-05,68.27,68.27,68.27,68.27,0,68.27,68.27,68.27,68.27,0,0.0,1.0
149,2021-08-06,68.39,68.39,68.39,68.39,0,68.39,68.39,68.39,68.39,0,0.0,1.0
150,2021-08-09,68.33,68.33,68.33,68.33,0,68.33,68.33,68.33,68.33,0,0.0,1.0
151,2021-08-1,68.4,68.4,68.4,68.4,0,68.4,68.4,68.4,68.4,0,0.0,1.0
152,2021-08-11,68.57,68.57,68.57,68.57,0,68.57,68.57,68.57,68.57,0,0.0,1.0
153,2021-08-12,68.79,68.79,68.79,68.79,0,68.79,68.79,68.79,68.79,0,0.0,1.0
154,2021-08-13,68.9,68.9,68.9,68.9,0,68.9,68.9,68.9,68.9,0,0.0,1.0
155,2021-08-16,69.08,69.08,69.08,69.08,0,69.08,69.08,69.08,69.08,0,0.0,1.0
156,2021-08-17,68.6,68.6,68.6,68.6,0,68.6,68.6,68.6,68.6,0,0.0,1.0
157,2021-08-18,67.88,67.88,67.88,67.88,0,67.88,67.88,67.88,67.88,0,0.0,1.0
158,2021-08-19,67.97,67.97,67.97,67.97,0,67.97,67.97,67.97,67.97,0,0.0,1.0
159,2021-08-2,68.52,68.52,68.52,68.52,0,68.52,68.52,68.52,68.52,0,0.0,1.0
160,2021-08-23,69.11,69.11,69.11,69.11,0,69.11,69.11,69.11,69.11,0,0.0,1.0
161,2021-08-24,69.22,69.22,69.22,69.22,0,69.22,69.22,69.22,69.22,0,0.0,1.0
162,2021-08-25,69.37,69.37,69.37,69.37,0,69.37,69.37,69.37,69.37,0,0.0,1.0
163,2021-08-26,68.97,68.97,68.97,68.97,0,68.97,68.97,68.97,68.97,0,0.0,1.0
164,2021-08-27,69.58,69.58,69.58,69.58,0,69.58,69.58,69.58,69.58,0,0.0,1.0
165,2021-08-3,69.88,69.88,69.88,69.88,0,69.88,69.88,69.88,69.88,0,0.0,1.0
166,2021-08-31,69.8,69.8,69.8,69.8,0,69.8,69.8,69.8,69.8,0,0.0,1.0
167,2021-09-01,69.82,69.82,69.82,69.82,0,69.82,69.82,69.82,69.82,0,0.0,1.0
168,2021-09-02,70.03,70.03,70.03,70.03,0,70.03,70.03,70.03,70.03,0,0.0,1.0
169,2021-09-03,70.01,70.01,70.01,70.01,0,70.01,70.01,70.01,70.01,0,0.0,1.0
170,2021-09-07,69.77,69.77,69.77,69.77,0,69.77,69.77,69.77,69.77,0,0.0,1.0
171,2021-09-08,69.69,69.69,69.69,69.69,0,69.69,69.69,69.69,69.69,0,0.0,1.0
172,2021-09-09,69.37,69.37,69.37,69.37,0,69.37,69.37,69.37,69.37,0,0.0,1.0
