,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
53,2021-03-22,362.07,363.5,359.76,359.79,3417647,359.5994466302,361.0196891487,357.3052087157,357.3350040133,3417647,0.0,1.0
54,2021-03-23,359.41,362.94,358.51,361.53,4954604,356.9575969104,360.4635102604,356.0637379827,359.0631312736,4954604,0.0,1.0
55,2021-03-24,357.42,362.27,357.42,360.71,4098983,354.9811755036,359.7980819475,354.9811755036,358.2487264727,4098983,0.0,1.0
56,2021-03-25,359.43,360.24,354.14,356.08,5487296,356.9774604422,357.7819334771,351.7235563002,353.6503188778,5487296,0.0,1.0
57,2021-03-26,364.01,364.37,358.75,359.37,3322643,362.7800946481,363.1388782916,357.5378669679,358.1557721318,3322643,1.2625,1.0
58,2021-03-29,363.79,364.68,361.1097,362.57,3143331,362.5608379771,363.4478308735,359.889594089,361.3449600741,3143331,0.0,1.0
59,2021-03-3,362.86,363.47,361.27,362.56,3696168,361.6339802313,362.2419191828,360.0493524725,361.3349938617,3696168,0.0,1.0
60,2021-03-31,364.3,365.82,363.39,363.39,7470344,363.0691148054,364.583979078,362.1621894843,362.1621894843,7470344,0.0,1.0
61,2021-04-01,368.16,368.29,366.03,366.2,5131981,366.9160727608,367.0456335209,364.7932695367,364.9626951461,5131981,0.0,1.0
62,2021-04-05,373.47,374.07,370.81,370.89,3764095,372.2081315025,372.8061042417,369.5571190255,369.636848724,3764095,0.0,1.0
63,2021-04-06,373.26,374.33,372.67,373.04,3583491,371.9988410438,373.065225762,371.4108345169,371.7795843727,3583491,0.0,1.0
64,2021-04-07,373.73,374.0797,372.72,373.14,2768895,372.4672530228,372.8157714676,371.4606655785,371.8792464959,2768895,0.0,1.0
65,2021-04-08,375.55,375.56,374.06,374.97,3949423,374.281103665,374.2910698773,372.7961380294,373.7030633504,3949423,0.0,1.0
66,2021-04-09,378.25,378.4,375.33,375.42,2627530,376.9719809913,377.1214741761,374.061846994,374.1515429048,2627530,0.0,1.0
67,2021-04-12,378.42,378.65,377.0799,377.7,2747529,377.1414066007,377.3706294841,375.8058344878,376.4238393137,2747529,0.0,1.0
68,2021-04-13,379.45,380.12,377.92,378.37,2985533,378.1679264697,378.8356626951,376.6430959847,377.0915755391,2985533,0.0,1.0
69,2021-04-14,378.23,380.51,377.7,379.46,3691057,376.9520485667,379.2243449755,376.4238393137,378.177892682,3691057,0.0,1.0
70,2021-04-15,382.29,382.54,380.28,380.33,3573828,380.9983307684,381.2474860764,378.9951220922,379.0449531538,3573828,0.0,1.0
71,2021-04-16,383.63,384.15,382.19,383.558,3252459,382.3338032193,382.8520462599,380.8986686452,382.2620464906,3252459,0.0,1.0
72,2021-04-19,381.74,383.09,380.37,382.62,3945743,380.4501890909,381.795627754,379.0848180031,381.327215775,3945743,0.0,1.0
73,2021-04-2,378.94,381.16,377.465,380.49,4106739,377.6596496413,379.8721487763,376.1896333242,379.2044125509,4106739,0.0,1.0
74,2021-04-21,382.5,382.67,378.14,378.28,3640080,381.2076212272,381.3770468366,376.8623526558,377.0018796283,3640080,0.0,1.0
75,2021-04-22,378.99,383.115,377.96,382.32,3965016,377.7094807029,381.8205432848,376.682960834,381.0282294054,3965016,0.0,1.0
76,2021-04-23,383.03,384.455,379.46,379.57,3783209,381.7358304801,383.1560157356,378.177892682,378.2875210175,3783209,0.0,1.0
77,2021-04-26,383.86,384.45,383.32,383.73,3125214,382.5630261026,383.1510326295,382.0248506374,382.4334653425,3125214,0.0,1.0
78,2021-04-27,383.74,384.38,382.72,384.2,3370642,382.4434315548,383.0812691432,381.4268778982,382.9018773215,3370642,0.0,1.0
79,2021-04-28,383.56,385.1692,383.24,384.1,3960389,382.264039733,383.8678026195,381.9451209388,382.8022151983,3960389,0.0,1.0
80,2021-04-29,386.12,386.74,382.81,386.4,4209880,384.8153900869,385.4332952507,381.5165738091,385.0944440318,4209880,0.0,1.0
81,2021-04-3,383.57,384.76,382.73,383.91,5219206,382.2740059454,383.4599852114,381.4368441105,382.6128571642,5219206,0.0,1.0
82,2021-05-03,384.44,385.94,383.96,385.56,4180812,383.1410664172,384.6359982651,382.6626882258,384.257282197,4180812,0.0,1.0
83,2021-05-04,382.1,382.96,378.45,382.52,5485646,380.8089727344,381.6660669939,377.1713052377,381.2275536518,5485646,0.0,1.0
84,2021-05-05,382.17,383.91,381.63,383.72,2319217,380.8787362206,382.6128571642,380.3405607553,382.4234991301,2319217,0.0,1.0
85,2021-05-06,385.28,385.37,380.27,382.26,4737289,383.978228252,384.0679241629,378.9851558799,380.9684321315,4737289,0.0,1.0
86,2021-05-07,388.03,388.68,385.33,386.02,3516620,386.7189366399,387.3667404407,384.0280593136,384.7157279637,3516620,0.0,1.0
87,2021-05-1,384.23,388.66,384.09,388.41,5942697,382.9317759585,387.3468080161,382.792248986,387.0976527081,5942697,0.0,1.0
88,2021-05-11,380.86,381.74,376.95,379.75,7081501,379.5731624067,380.4501890909,375.6763733897,378.4669128392,7081501,0.0,1.0
89,2021-05-12,372.73,379.27,372.13,378.04,7707441,371.4706317908,377.9885346479,370.8726590517,376.7626905326,7707441,0.0,1.0
90,2021-05-13,377.16,379.05,374.17,374.21,7188191,375.8856638484,377.7692779769,372.9057663649,372.9456312141,7188191,0.0,1.0
91,2021-05-14,382.95,383.79,379.81,379.81,5167919,381.6561007815,382.4932626164,378.5267101132,378.5267101132,5167919,0.0,1.0
92,2021-05-17,382.03,382.75,380.0,381.9,3781587,380.7392092481,381.4567765351,378.7160681472,380.609648488,3781587,0.0,1.0
93,2021-05-18,378.73,382.47,378.54,382.25,3128310,377.4503591826,381.1777225902,377.2610011486,380.9584659192,3128310,0.0,1.0
94,2021-05-19,377.73,377.84,372.62,374.06,5086270,376.4537379507,376.5633662862,371.3610034553,372.7961380294,5086270,0.0,1.0
95,2021-05-2,381.76,382.99,378.45,378.57,4776714,380.4701215155,381.6959656308,377.1713052377,377.2908997855,4776714,0.0,1.0
96,2021-05-21,381.47,384.45,381.01,383.23,3567453,380.1811013582,383.1510326295,379.7226555915,381.9351547265,3567453,0.0,1.0
97,2021-05-24,385.32,386.4,383.44,383.69,2962453,384.0180931013,385.0944440318,382.1444451852,382.3936004932,2962453,0.0,1.0
98,2021-05-25,384.51,386.76,383.94,386.4,4031807,383.2108299034,385.4532276753,382.6427558012,385.0944440318,4031807,0.0,1.0
99,2021-05-26,385.21,385.75,384.07,385.09,2642705,383.9084647658,384.446640231,382.7723165613,383.7888702179,2642705,0.0,1.0
100,2021-05-27,385.38,386.78,385.32,386.2816,3015864,384.0778903752,385.4731601,384.0180931013,384.976444078,3015864,0.0,1.0
101,2021-05-28,386.13,387.27,385.94,387.03,3371117,384.8253562992,385.9615045036,384.6359982651,385.722315408,3371117,0.0,1.0
102,2021-06-01,385.83,388.62,385.38,388.5,4389042,384.5263699296,387.3069431668,384.0778903752,387.1873486189,4389042,0.0,1.0
103,2021-06-02,386.48,387.24,385.47,386.45,3209191,385.1741737304,385.9316058667,384.1675862861,385.1442750934,3209191,0.0,1.0
104,2021-06-03,385.01,386.11,382.7,384.17,3390955,383.7091405194,384.8054238745,381.4069454735,382.8719786845,3390955,0.0,1.0
105,2021-06-04,388.5,388.8,386.76,386.81,2628143,387.1873486189,387.4863349885,385.4532276753,385.5030587369,2628143,0.0,1.0
106,2021-06-07,388.17,388.69,387.25,388.52,2500620,386.8584636124,387.376706653,385.941572079,387.2072810436,2500620,0.0,1.0
107,2021-06-08,388.23,389.08,386.44,389.0,2386617,386.9182608863,387.7653889335,385.1343088811,387.6856592349,2386617,0.0,1.0
108,2021-06-09,387.62,389.13,387.41,389.08,2968089,386.3103219348,387.8152199951,386.1010314761,387.7653889335,2968089,0.0,1.0
109,2021-06-1,389.41,390.3597,387.58,388.86,2611815,388.09427394,389.040765124,386.2704570855,387.5461322625,2611815,0.0,1.0
110,2021-06-11,390.09,390.2,388.73,390.0,2241500,388.7719763778,388.8816047133,387.4165715023,388.6822804669,2241500,0.0,1.0
111,2021-06-14,391.07,391.07,389.0,390.21,2252205,389.7486651851,389.7486651851,387.6856592349,388.8915709256,2252205,0.0,1.0
112,2021-06-15,390.25,391.2,389.4099,391.15,2405039,388.9314357749,389.8782259453,388.0941742779,389.8283948837,2405039,0.0,1.0
113,2021-06-16,388.11,390.58,386.02,390.4186,4100221,386.7986663385,389.2603207814,384.7157279637,389.0994661146,4100221,0.0,1.0
114,2021-06-17,387.97,388.91,385.5,387.62,4065333,386.659139366,387.5959633241,384.197484923,386.3103219348,4065333,0.0,1.0
115,2021-06-18,382.82,385.38,382.52,384.79,5211110,381.5265400214,384.0778903752,381.2275536518,383.4898838484,5211110,0.0,1.0
116,2021-06-21,388.18,388.38,383.65,384.5,4389779,386.8684298247,387.0677540711,382.3537356439,383.2008636911,4389779,0.0,1.0
