,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
83,2021-05-04,417.23,418.17,413.2598,417.68,6946774,414.4541998642,415.3879461141,410.5104133093,414.9012060477,6946774,0.0,1.0
84,2021-05-05,417.29,419.21,416.74,418.94,2924986,414.5138006886,416.4210270715,413.9674597977,416.1528233614,2924986,0.0,1.0
85,2021-05-06,420.68,420.77,415.25,417.45,5376866,417.881247271,417.9706485077,412.4873726568,414.6727362205,5376866,0.0,1.0
86,2021-05-07,423.73,424.43,420.77,421.51,4680035,420.910955848,421.6062988001,417.9706485077,418.7057253427,4680035,0.0,1.0
87,2021-05-1,419.61,424.34,419.43,424.15,4645850,416.8183659013,421.5168975634,416.6395634279,421.3281616192,4645850,0.0,1.0
88,2021-05-11,415.87,416.84,411.61,414.68,10330809,413.103247843,414.0667945051,408.8715893059,411.9211648244,10330809,0.0,1.0
89,2021-05-12,406.98,414.14,406.34,412.79,7589026,404.2723923513,411.3847574042,403.6366502236,410.0437388537,7589026,0.0,1.0
90,2021-05-13,411.81,413.9012,408.58,408.61,6960179,409.0702587208,411.1475461228,405.8617476704,405.8915480826,6960179,0.0,1.0
91,2021-05-14,418.17,419.07,414.7573,414.7573,3587732,415.3879461141,416.2819584811,411.9979505532,411.9979505532,3587732,0.0,1.0
92,2021-05-17,417.17,417.94,414.96,416.99,2985561,414.3945990397,415.159476287,412.1993020052,414.2157965663,2985561,0.0,1.0
93,2021-05-18,413.58,417.63,413.35,417.39,3348448,410.8284830425,414.8515386939,410.6000132154,414.6131353961,3348448,0.0,1.0
94,2021-05-19,412.46,412.6,406.89,408.46,5670938,409.7159343191,409.8550029096,404.1829911146,405.7425460214,5670938,0.0,1.0
95,2021-05-2,416.82,418.2,413.26,413.37,3770406,414.0469275637,415.4177465264,410.5106119787,410.6198801569,3770406,0.0,1.0
96,2021-05-21,416.58,419.81,416.04,418.51,4147943,413.8085242658,417.0170353162,413.2721168456,415.7256841194,4147943,0.0,1.0
97,2021-05-24,420.77,421.94,418.69,418.93,2731990,417.9706485077,419.1328645847,415.9044865928,416.1428898907,2731990,0.0,1.0
98,2021-05-25,419.86,422.33,419.22,421.96,4238459,417.0667026699,419.5202699438,416.4309605423,419.1527315262,4238459,0.0,1.0
99,2021-05-26,420.63,421.21,419.37,420.47,3000849,417.8315799172,418.4077212204,416.5799626035,417.6726443853,3000849,0.0,1.0
100,2021-05-27,420.85,422.32,420.76,421.78,3719393,418.0501162736,419.510336473,417.9607150369,418.9739290528,3719393,0.0,1.0
101,2021-05-28,421.65,422.89,421.45,422.65,3280948,418.8447939332,420.0765443054,418.6461245183,419.8381410076,3280948,0.0,1.0
102,2021-06-01,421.32,424.36,420.82,424.24,3739579,418.5169893986,421.5367645049,418.0203158614,421.4175628559,3739579,0.0,1.0
103,2021-06-02,422.02,422.86,420.93,421.96,2669653,419.2123323507,420.0467438932,418.1295840396,419.1527315262,2669653,0.0,1.0
